No,year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,Iws,precipitation,Iprec,Air Quality,cbwd_new
34649,2013,12,14,16,4,3.0,50.65,1027.0,13.0,6.0,0.0,0.0,2,2
34650,2013,12,14,17,4,4.0,58.03,1027.0,12.0,10.0,0.0,0.0,2,2
34651,2013,12,14,18,4,4.0,62.0,1028.0,11.0,14.0,0.0,0.0,2,2
34652,2013,12,14,19,4,4.0,62.0,1028.0,11.0,17.0,0.0,0.0,2,2
34653,2013,12,14,20,4,4.0,62.0,1028.0,11.0,3.0,0.0,0.0,2,1
34654,2013,12,14,21,4,4.0,62.0,1028.0,11.0,7.0,0.0,0.0,2,1
34655,2013,12,14,22,4,4.0,66.27,1028.0,10.0,10.0,0.0,0.0,2,1
34656,2013,12,14,23,4,4.0,66.27,1028.0,10.0,13.0,0.0,0.0,2,1
34657,2013,12,15,0,4,4.0,66.27,1028.0,10.0,15.0,0.0,0.0,3,1
34658,2013,12,15,1,4,4.0,66.27,1028.0,10.0,18.0,0.0,0.0,2,1
34659,2013,12,15,2,4,4.0,70.88,1028.0,9.0,20.0,0.0,0.0,2,1
34660,2013,12,15,3,4,4.0,75.84,1029.0,8.0,22.0,0.0,0.0,2,1
34661,2013,12,15,4,4,4.0,70.88,1028.0,9.0,1.0,0.0,0.0,3,5
34662,2013,12,15,5,4,5.0,76.01,1028.0,9.0,2.0,0.0,0.0,3,1
34663,2013,12,15,6,4,5.0,71.07,1029.0,10.0,5.0,0.0,0.0,3,1
34664,2013,12,15,7,4,4.0,66.27,1030.0,10.0,7.0,0.0,0.0,3,1
34665,2013,12,15,8,4,5.0,66.49,1030.0,11.0,10.0,0.0,0.0,3,1
34666,2013,12,15,9,4,4.0,62.0,1030.0,11.0,15.0,0.0,0.0,3,1
34667,2013,12,15,10,4,4.0,58.03,1031.0,12.0,21.0,0.0,0.0,3,1
34668,2013,12,15,11,4,4.0,58.03,1030.0,12.0,27.0,0.0,0.0,3,1
34669,2013,12,15,12,4,4.0,58.03,1029.0,12.0,32.0,0.0,0.0,3,1
34670,2013,12,15,13,4,3.0,54.08,1029.0,12.0,37.0,0.0,0.0,3,1
34671,2013,12,15,14,4,3.0,54.08,1029.0,12.0,42.0,0.0,0.0,3,1
34672,2013,12,15,15,4,1.0,50.08,1029.0,11.0,46.0,0.0,0.0,3,1
34673,2013,12,15,16,4,2.0,53.81,1029.0,11.0,51.0,0.0,0.0,3,1
34674,2013,12,15,17,4,3.0,57.77,1029.0,11.0,56.0,0.0,0.0,3,1
34675,2013,12,15,18,4,3.0,61.76,1030.0,10.0,61.0,0.0,0.0,3,1
34676,2013,12,15,19,4,3.0,61.76,1030.0,10.0,67.0,0.0,0.0,4,1
34677,2013,12,15,20,4,2.0,57.51,1031.0,10.0,72.0,0.0,0.0,3,1
34678,2013,12,15,21,4,2.0,57.51,1030.0,10.0,77.0,0.0,0.0,3,1
34679,2013,12,15,22,4,2.0,57.51,1030.0,10.0,81.0,0.0,0.0,2,1
34680,2013,12,15,23,4,2.0,57.51,1030.0,10.0,86.0,0.0,0.0,2,1
34681,2013,12,16,0,4,1.0,57.25,1030.0,9.0,90.0,0.0,0.0,2,1
34682,2013,12,16,1,4,1.0,57.25,1030.0,9.0,94.0,0.0,0.0,2,1
34683,2013,12,16,2,4,2.0,61.51,1029.0,9.0,98.0,0.0,0.0,2,1
34684,2013,12,16,3,4,4.0,75.84,1028.0,8.0,102.0,0.4,0.4,2,1
34685,2013,12,16,4,4,5.0,81.34,1027.0,8.0,105.0,0.9,1.3,2,1
34686,2013,12,16,5,4,4.0,81.2,1028.0,7.0,110.0,0.8,2.1,1,1
34687,2013,12,16,6,4,2.0,70.47,1029.0,7.0,116.0,2.0,4.1,1,1
34688,2013,12,16,7,4,3.0,81.06,1029.0,6.0,120.0,1.3,5.4,1,1
34689,2013,12,16,8,4,4.0,86.99,1028.0,6.0,123.0,0.8,6.2,1,1
34690,2013,12,16,9,4,4.0,81.2,1029.0,7.0,126.0,1.4,7.6,1,1
34691,2013,12,16,10,4,4.0,81.2,1030.0,7.0,131.0,1.6,9.2,1,1
34692,2013,12,16,11,4,4.0,81.2,1028.0,7.0,135.0,1.1,10.3,1,1
34693,2013,12,16,12,4,4.0,86.99,1027.0,6.0,141.0,1.5,11.8,1,1
34694,2013,12,16,13,4,5.0,87.09,1026.0,7.0,145.0,1.6,13.4,1,1
34695,2013,12,16,14,4,5.0,87.09,1026.0,7.0,150.0,1.8,15.2,1,1
34696,2013,12,16,15,4,3.0,81.06,1027.0,6.0,156.0,1.7,16.9,1,1
34728,2013,12,17,23,4,4.0,86.99,1023.0,6.0,17.0,0.5,0.5,1,1
34729,2013,12,18,0,4,4.0,86.99,1023.0,6.0,22.0,0.2,0.7,1,1
34730,2013,12,18,1,4,4.0,86.99,1023.0,6.0,4.0,0.4,1.1,1,3
34731,2013,12,18,2,4,5.0,93.29,1023.0,6.0,9.0,0.2,1.3,1,3
34732,2013,12,18,3,4,4.0,86.99,1023.0,6.0,14.0,0.0,0.0,1,3
34733,2013,12,18,4,4,4.0,81.2,1023.0,7.0,18.0,0.0,0.0,1,3
34734,2013,12,18,5,4,4.0,81.2,1023.0,7.0,4.0,0.1,0.1,1,1
34735,2013,12,18,6,4,3.0,75.67,1023.0,7.0,5.0,0.0,0.0,1,3
34736,2013,12,18,7,4,3.0,81.06,1024.0,6.0,10.0,0.0,0.0,1,3
34737,2013,12,18,8,4,3.0,75.67,1025.0,7.0,15.0,0.0,0.0,2,3
34738,2013,12,18,9,4,3.0,75.67,1026.0,7.0,21.0,0.0,0.0,2,3
34739,2013,12,18,10,4,3.0,70.67,1026.0,8.0,28.0,0.0,0.0,2,3
34740,2013,12,18,11,4,3.0,70.67,1025.0,8.0,36.0,0.0,0.0,2,3
34741,2013,12,18,12,4,2.0,61.51,1025.0,9.0,9.0,0.0,0.0,2,1
34742,2013,12,18,13,4,0.0,53.26,1025.0,9.0,18.0,0.0,0.0,1,1
34743,2013,12,18,14,4,0.0,49.8,1024.0,10.0,24.0,0.0,0.0,2,1
34744,2013,12,18,15,4,0.0,53.26,1025.0,9.0,31.0,0.0,0.0,2,1
34745,2013,12,18,16,4,0.0,56.99,1025.0,8.0,39.0,0.0,0.0,2,1
34746,2013,12,18,17,4,0.0,61.01,1025.0,7.0,45.0,0.0,0.0,2,1
34747,2013,12,18,18,4,-1.0,56.72,1026.0,7.0,50.0,0.0,0.0,3,1
34748,2013,12,18,19,4,0.0,61.01,1026.0,7.0,54.0,0.0,0.0,3,1
34749,2013,12,18,20,4,1.0,70.27,1027.0,6.0,59.0,0.0,0.0,3,1
34750,2013,12,18,21,4,1.0,70.27,1028.0,6.0,5.0,0.0,0.0,3,3
34751,2013,12,18,22,4,1.0,75.32,1028.0,5.0,5.0,0.0,0.0,3,1
34752,2013,12,18,23,4,0.0,75.14,1028.0,4.0,5.0,0.0,0.0,3,3
34753,2013,12,19,0,4,0.0,80.63,1028.0,3.0,10.0,0.0,0.0,3,3
34754,2013,12,19,1,4,-1.0,74.96,1028.0,3.0,15.0,0.0,0.0,3,3
34755,2013,12,19,2,4,-2.0,69.64,1028.0,3.0,20.0,0.0,0.0,2,3
34756,2013,12,19,3,4,-3.0,69.43,1028.0,2.0,24.0,0.0,0.0,2,3
34757,2013,12,19,4,4,-2.0,74.78,1028.0,2.0,29.0,0.0,0.0,2,3
34758,2013,12,19,5,4,-2.0,80.34,1028.0,1.0,34.0,0.0,0.0,2,3
34759,2013,12,19,6,4,-3.0,74.59,1029.0,1.0,39.0,0.0,0.0,2,3
34760,2013,12,19,7,4,-4.0,69.21,1029.0,1.0,44.0,0.0,0.0,2,3
34761,2013,12,19,8,4,-4.0,64.42,1030.0,2.0,49.0,0.0,0.0,2,3
34762,2013,12,19,9,4,-6.0,51.56,1030.0,3.0,54.0,0.0,0.0,3,3
34764,2013,12,19,11,4,-6.0,44.8,1030.0,5.0,64.0,0.0,0.0,3,3
34765,2013,12,19,12,4,-7.0,41.48,1030.0,5.0,68.0,0.0,0.0,2,3
34766,2013,12,19,13,4,-8.0,35.82,1029.0,6.0,4.0,0.0,0.0,2,1
34767,2013,12,19,14,4,-7.0,38.7,1028.0,6.0,4.0,0.0,0.0,3,3
34769,2013,12,19,16,4,-7.0,41.48,1028.0,5.0,14.0,0.0,0.0,3,3
34771,2013,12,19,18,4,-6.0,48.04,1030.0,4.0,21.0,0.0,0.0,4,3
34772,2013,12,19,19,4,-6.0,51.56,1029.0,3.0,23.0,0.0,0.0,5,3
34773,2013,12,19,20,4,-6.0,48.04,1030.0,4.0,26.0,0.0,0.0,5,3
34774,2013,12,19,21,4,-5.0,55.63,1030.0,3.0,29.0,0.0,0.0,5,3
34775,2013,12,19,22,4,-3.0,64.66,1030.0,3.0,32.0,0.0,0.0,5,3
34776,2013,12,19,23,4,-3.0,69.43,1030.0,2.0,35.0,0.0,0.0,5,3
34777,2013,12,20,0,4,-2.0,74.78,1030.0,2.0,38.0,0.0,0.0,5,3
34778,2013,12,20,1,4,-3.0,69.43,1030.0,2.0,41.0,0.0,0.0,5,3
34779,2013,12,20,2,4,-3.0,69.43,1030.0,2.0,45.0,0.0,0.0,5,3
34780,2013,12,20,3,4,-3.0,74.59,1030.0,1.0,49.0,0.0,0.0,5,3
34781,2013,12,20,4,4,-3.0,74.59,1030.0,1.0,53.0,0.0,0.0,5,3
34782,2013,12,20,5,4,-5.0,64.18,1030.0,1.0,56.0,0.0,0.0,5,3
34783,2013,12,20,6,4,-5.0,69.0,1031.0,0.0,58.0,0.0,0.0,5,3
34784,2013,12,20,7,4,-5.0,69.0,1031.0,0.0,63.0,0.0,0.0,5,3
34785,2013,12,20,8,4,-5.0,64.18,1032.0,1.0,68.0,0.0,0.0,5,3
34786,2013,12,20,9,4,-4.0,64.42,1032.0,2.0,72.0,0.0,0.0,5,3
34787,2013,12,20,10,4,-5.0,55.63,1032.0,3.0,77.0,0.0,0.0,5,3
34788,2013,12,20,11,4,-5.0,51.84,1032.0,4.0,82.0,0.0,0.0,5,3
34789,2013,12,20,12,4,-5.0,48.34,1031.0,5.0,88.0,0.0,0.0,5,3
34790,2013,12,20,13,4,-6.0,44.8,1030.0,5.0,94.0,0.0,0.0,5,3
34791,2013,12,20,14,4,-6.0,44.8,1030.0,5.0,100.0,0.0,0.0,5,3
34792,2013,12,20,15,4,-7.0,41.48,1030.0,5.0,106.0,0.0,0.0,5,3
34793,2013,12,20,16,4,-5.0,48.34,1030.0,5.0,111.0,0.0,0.0,5,3
34794,2013,12,20,17,4,-6.0,48.04,1031.0,4.0,116.0,0.0,0.0,5,3
34795,2013,12,20,18,4,-5.0,55.63,1031.0,3.0,120.0,0.0,0.0,5,3
34796,2013,12,20,19,4,-6.0,51.56,1032.0,3.0,125.0,0.0,0.0,5,3
34797,2013,12,20,20,4,-6.0,55.36,1032.0,2.0,129.0,0.0,0.0,5,3
34798,2013,12,20,21,4,-6.0,55.36,1032.0,2.0,134.0,0.0,0.0,4,3
34799,2013,12,20,22,4,-7.0,55.08,1032.0,1.0,138.0,0.0,0.0,3,3
34800,2013,12,20,23,4,-7.0,55.08,1032.0,1.0,143.0,0.0,0.0,3,3
34801,2013,12,21,0,4,-7.0,55.08,1032.0,1.0,147.0,0.0,0.0,3,3
34802,2013,12,21,1,4,-7.0,59.21,1032.0,0.0,151.0,0.0,0.0,2,3
34803,2013,12,21,2,4,-5.0,69.0,1032.0,0.0,155.0,0.0,0.0,2,3
34827,2013,12,22,2,4,-4.0,80.04,1032.0,-1.0,3.0,0.0,0.0,2,1
34828,2013,12,22,3,4,-4.0,74.41,1032.0,0.0,3.0,0.0,0.0,2,3
34829,2013,12,22,4,4,-3.0,80.19,1032.0,0.0,7.0,0.0,0.0,2,3
34830,2013,12,22,5,4,-3.0,80.19,1032.0,0.0,10.0,0.0,0.0,2,3
34831,2013,12,22,6,4,-3.0,86.26,1033.0,-1.0,13.0,0.0,0.0,3,3
34832,2013,12,22,7,4,-3.0,80.19,1033.0,0.0,16.0,0.0,0.0,2,3
34833,2013,12,22,8,4,-3.0,69.43,1033.0,2.0,19.0,0.0,0.0,3,3
34834,2013,12,22,9,4,-2.0,69.64,1033.0,3.0,24.0,0.0,0.0,3,3
34835,2013,12,22,10,4,-3.0,56.18,1033.0,5.0,28.0,0.0,0.0,2,3
34836,2013,12,22,11,4,-3.0,48.93,1032.0,7.0,4.0,0.0,0.0,2,1
34837,2013,12,22,12,4,-3.0,45.7,1030.0,8.0,4.0,0.0,0.0,2,3
34838,2013,12,22,13,4,-4.0,42.4,1029.0,8.0,3.0,0.0,0.0,2,1
34839,2013,12,22,14,4,-3.0,45.7,1030.0,8.0,3.0,0.0,0.0,2,3
34840,2013,12,22,15,4,-3.0,45.7,1030.0,8.0,4.0,0.0,0.0,2,1
34841,2013,12,22,16,4,-3.0,48.93,1030.0,7.0,7.0,0.0,0.0,2,1
34842,2013,12,22,17,4,-3.0,52.41,1030.0,6.0,11.0,0.0,0.0,2,1
34843,2013,12,22,18,4,-3.0,56.18,1030.0,5.0,3.0,0.0,0.0,2,3
34844,2013,12,22,19,4,-3.0,60.25,1030.0,4.0,2.0,0.0,0.0,2,1
34845,2013,12,22,20,4,-3.0,64.66,1031.0,3.0,5.0,0.0,0.0,2,1
34846,2013,12,22,21,4,-3.0,56.18,1031.0,5.0,7.0,0.0,0.0,2,1
34847,2013,12,22,22,4,-2.0,60.51,1031.0,5.0,10.0,0.0,0.0,2,1
34848,2013,12,22,23,4,-2.0,60.51,1030.0,5.0,12.0,0.0,0.0,2,1
34849,2013,12,23,0,4,-3.0,69.43,1030.0,2.0,14.0,0.0,0.0,2,1
34850,2013,12,23,1,4,-2.0,80.34,1030.0,1.0,17.0,0.0,0.0,2,1
34851,2013,12,23,2,4,-2.0,74.78,1030.0,2.0,2.0,0.0,0.0,2,3
34852,2013,12,23,3,4,-2.0,80.34,1030.0,1.0,1.0,0.0,0.0,2,4
34853,2013,12,23,4,4,-2.0,86.37,1030.0,0.0,1.0,0.0,0.0,2,1
34854,2013,12,23,5,4,-2.0,86.37,1030.0,0.0,0.0,0.0,0.0,2,5
34855,2013,12,23,6,4,-2.0,86.37,1031.0,0.0,0.0,0.0,0.0,2,5
34856,2013,12,23,7,4,-1.0,86.47,1031.0,1.0,2.0,0.0,0.0,2,1
34857,2013,12,23,8,4,0.0,86.58,1030.0,2.0,5.0,0.0,0.0,2,1
34858,2013,12,23,9,4,1.0,75.32,1030.0,5.0,8.0,0.0,0.0,2,1
34859,2013,12,23,10,4,-1.0,60.76,1031.0,6.0,12.0,0.0,0.0,2,1
34860,2013,12,23,11,4,-2.0,49.22,1031.0,8.0,16.0,0.0,0.0,2,1
34861,2013,12,23,12,4,-4.0,42.4,1030.0,8.0,4.0,0.0,0.0,2,3
34862,2013,12,23,13,4,-5.0,36.74,1029.0,9.0,5.0,0.0,0.0,2,1
34863,2013,12,23,14,4,-3.0,45.7,1029.0,8.0,9.0,0.0,0.0,2,1
34864,2013,12,23,15,4,-5.0,39.32,1029.0,8.0,13.0,0.0,0.0,2,1
34865,2013,12,23,16,4,-4.0,45.4,1029.0,7.0,17.0,0.0,0.0,2,1
34866,2013,12,23,17,4,-4.0,48.63,1030.0,6.0,21.0,0.0,0.0,2,1
34867,2013,12,23,18,4,-3.0,56.18,1030.0,5.0,24.0,0.0,0.0,2,1
34868,2013,12,23,19,4,-2.0,60.51,1031.0,5.0,28.0,0.0,0.0,3,1
34869,2013,12,23,20,4,-2.0,60.51,1031.0,5.0,32.0,0.0,0.0,3,1
34870,2013,12,23,21,4,-2.0,64.9,1031.0,4.0,36.0,0.0,0.0,3,1
34871,2013,12,23,22,4,-2.0,74.78,1031.0,2.0,39.0,0.0,0.0,3,1
34872,2013,12,23,23,4,-3.0,64.66,1032.0,3.0,41.0,0.0,0.0,3,1
34873,2013,12,24,0,4,-2.0,74.78,1032.0,2.0,3.0,0.0,0.0,3,3
34874,2013,12,24,1,4,-3.0,64.66,1032.0,3.0,5.0,0.0,0.0,3,3
34875,2013,12,24,2,4,-2.0,74.78,1032.0,2.0,8.0,0.0,0.0,3,3
34876,2013,12,24,3,4,-3.0,69.43,1032.0,2.0,11.0,0.0,0.0,3,3
34877,2013,12,24,4,4,-3.0,69.43,1032.0,2.0,14.0,0.0,0.0,3,3
34878,2013,12,24,5,4,-2.0,80.34,1032.0,1.0,18.0,0.0,0.0,4,3
34879,2013,12,24,6,4,-3.0,74.59,1032.0,1.0,21.0,0.0,0.0,4,3
34880,2013,12,24,7,4,-3.0,74.59,1033.0,1.0,24.0,0.0,0.0,4,3
34881,2013,12,24,8,4,-2.0,74.78,1033.0,2.0,27.0,0.0,0.0,4,3
34882,2013,12,24,9,4,-1.0,69.85,1033.0,4.0,30.0,0.0,0.0,4,3
34883,2013,12,24,10,4,-2.0,56.45,1033.0,6.0,34.0,0.0,0.0,4,3
34884,2013,12,24,11,4,-1.0,56.72,1033.0,7.0,4.0,0.0,0.0,3,1
34885,2013,12,24,12,4,-2.0,49.22,1032.0,8.0,8.0,0.0,0.0,3,1
34886,2013,12,24,13,4,-2.0,49.22,1031.0,8.0,13.0,0.0,0.0,4,1
34887,2013,12,24,14,4,-4.0,42.4,1031.0,8.0,18.0,0.0,0.0,4,1
34888,2013,12,24,15,4,-5.0,39.32,1031.0,8.0,23.0,0.0,0.0,4,1
34889,2013,12,24,16,4,-5.0,42.1,1031.0,7.0,27.0,0.0,0.0,4,1
34890,2013,12,24,17,4,-5.0,45.1,1032.0,6.0,31.0,0.0,0.0,5,1
34891,2013,12,24,18,4,-4.0,52.13,1032.0,5.0,34.0,0.0,0.0,5,1
34892,2013,12,24,19,4,-3.0,52.41,1032.0,6.0,37.0,0.0,0.0,5,1
34893,2013,12,24,20,4,-1.0,60.76,1031.0,6.0,41.0,0.0,0.0,4,1
34894,2013,12,24,21,4,-1.0,60.76,1031.0,6.0,44.0,0.0,0.0,4,1
34895,2013,12,24,22,4,-1.0,65.13,1032.0,5.0,46.0,0.0,0.0,4,1
34896,2013,12,24,23,4,-1.0,69.85,1032.0,4.0,2.0,0.0,0.0,4,3
34897,2013,12,25,0,4,-1.0,69.85,1032.0,4.0,3.0,0.0,0.0,4,3
34898,2013,12,25,1,4,0.0,75.14,1032.0,4.0,4.0,0.0,0.0,5,3
34899,2013,12,25,2,4,-1.0,80.49,1031.0,2.0,6.0,0.0,0.0,4,3
34900,2013,12,25,3,4,0.0,80.63,1030.0,3.0,9.0,0.0,0.0,3,3
34901,2013,12,25,4,4,-1.0,80.49,1030.0,2.0,11.0,0.0,0.0,3,3
34902,2013,12,25,5,4,-1.0,80.49,1029.0,2.0,2.0,0.0,0.0,3,1
34903,2013,12,25,6,4,-1.0,80.49,1029.0,2.0,0.0,0.0,0.0,3,5
34904,2013,12,25,7,4,-1.0,80.49,1029.0,2.0,2.0,0.0,0.0,3,3
34905,2013,12,25,8,4,1.0,80.78,1029.0,4.0,1.0,0.0,0.0,3,1
34906,2013,12,25,9,4,1.0,75.32,1031.0,5.0,4.0,0.0,0.0,3,3
34907,2013,12,25,10,4,-1.0,56.72,1030.0,7.0,3.0,0.0,0.0,3,1
34908,2013,12,25,11,4,-1.0,52.98,1030.0,8.0,7.0,0.0,0.0,3,1
34909,2013,12,25,12,4,-1.0,49.51,1028.0,9.0,11.0,0.0,0.0,3,1
34910,2013,12,25,13,4,-1.0,49.51,1027.0,9.0,14.0,0.0,0.0,3,1
34911,2013,12,25,14,4,-2.0,46.0,1027.0,9.0,17.0,0.0,0.0,3,1
34912,2013,12,25,15,4,-3.0,42.71,1026.0,9.0,19.0,0.0,0.0,3,1
34913,2013,12,25,16,4,-3.0,45.7,1026.0,8.0,21.0,0.0,0.0,3,1
34914,2013,12,25,17,4,-3.0,48.93,1027.0,7.0,2.0,0.0,0.0,3,3
34915,2013,12,25,18,4,-2.0,52.7,1027.0,7.0,3.0,0.0,0.0,3,1
34916,2013,12,25,19,4,-4.0,48.63,1027.0,6.0,5.0,0.0,0.0,3,1
34917,2013,12,25,20,4,-6.0,41.79,1027.0,6.0,7.0,0.0,0.0,3,1
34918,2013,12,25,21,4,-5.0,45.1,1027.0,6.0,10.0,0.0,0.0,3,1
34919,2013,12,25,22,4,-4.0,48.63,1026.0,6.0,12.0,0.0,0.0,3,1
34920,2013,12,25,23,4,-2.0,60.51,1027.0,5.0,1.0,0.0,0.0,3,4
34921,2013,12,26,0,4,-1.0,65.13,1027.0,5.0,1.0,0.0,0.0,3,3
34922,2013,12,26,1,4,0.0,70.06,1027.0,5.0,4.0,0.0,0.0,3,3
34923,2013,12,26,2,4,-1.0,65.13,1027.0,5.0,7.0,0.0,0.0,4,3
34924,2013,12,26,3,4,-1.0,69.85,1026.0,4.0,11.0,0.0,0.0,5,3
34925,2013,12,26,4,4,-1.0,69.85,1025.0,4.0,15.0,0.0,0.0,5,3
34926,2013,12,26,5,4,-2.0,69.64,1025.0,3.0,2.0,0.0,0.0,6,4
34927,2013,12,26,6,4,-2.0,69.64,1026.0,3.0,2.0,0.0,0.0,6,3
34928,2013,12,26,7,4,-2.0,69.64,1026.0,3.0,2.0,0.0,0.0,6,4
34929,2013,12,26,8,4,-1.0,69.85,1027.0,4.0,4.0,0.0,0.0,6,3
34930,2013,12,26,9,4,-1.0,65.13,1027.0,5.0,8.0,0.0,0.0,6,3
34931,2013,12,26,10,4,-2.0,56.45,1027.0,6.0,14.0,0.0,0.0,6,3
34932,2013,12,26,11,4,-3.0,48.93,1027.0,7.0,19.0,0.0,0.0,6,3
34933,2013,12,26,12,4,-3.0,48.93,1025.0,7.0,25.0,0.0,0.0,6,3
34934,2013,12,26,13,4,-3.0,48.93,1025.0,7.0,32.0,0.0,0.0,6,3
34935,2013,12,26,14,4,-1.0,56.72,1025.0,7.0,39.0,0.0,0.0,6,3
34936,2013,12,26,15,4,0.0,65.36,1025.0,6.0,45.0,0.0,0.0,6,3
34937,2013,12,26,16,4,-1.0,60.76,1026.0,6.0,52.0,0.0,0.0,5,3
34938,2013,12,26,17,4,-2.0,56.45,1026.0,6.0,6.0,0.0,0.0,4,1
34939,2013,12,26,18,4,-3.0,56.18,1027.0,5.0,7.0,0.0,0.0,3,3
34940,2013,12,26,19,4,-4.0,55.91,1027.0,4.0,6.0,0.0,0.0,3,1
34941,2013,12,26,20,4,-8.0,47.44,1028.0,2.0,15.0,0.0,0.0,2,1
34942,2013,12,26,21,4,-10.0,43.57,1030.0,1.0,6.0,0.0,0.0,2,3
34943,2013,12,26,22,4,-9.0,47.14,1030.0,1.0,13.0,0.0,0.0,2,3
34944,2013,12,26,23,4,-10.0,43.57,1031.0,1.0,21.0,0.0,0.0,2,3
34945,2013,12,27,0,4,-11.0,43.26,1031.0,0.0,28.0,0.0,0.0,2,3
34946,2013,12,27,1,4,-10.0,46.84,1031.0,0.0,35.0,0.0,0.0,2,3
34947,2013,12,27,2,4,-9.0,50.68,1031.0,0.0,42.0,0.0,0.0,2,3
34948,2013,12,27,3,4,-9.0,54.51,1030.0,-1.0,48.0,0.0,0.0,2,3
34949,2013,12,27,4,4,-8.0,58.95,1031.0,-1.0,54.0,0.0,0.0,2,3
34950,2013,12,27,5,4,-8.0,63.45,1030.0,-2.0,61.0,0.0,0.0,2,3
34951,2013,12,27,6,4,-8.0,63.45,1031.0,-2.0,68.0,0.0,0.0,2,3
34952,2013,12,27,7,4,-9.0,58.68,1031.0,-2.0,75.0,0.0,0.0,2,3
34953,2013,12,27,8,4,-9.0,54.51,1032.0,-1.0,82.0,0.0,0.0,2,3
34954,2013,12,27,9,4,-10.0,46.84,1032.0,0.0,90.0,0.0,0.0,2,3
34955,2013,12,27,10,4,-10.0,40.55,1033.0,2.0,97.0,0.0,0.0,2,3
34956,2013,12,27,11,4,-10.0,40.55,1032.0,2.0,104.0,0.0,0.0,2,3
34957,2013,12,27,12,4,-10.0,37.77,1031.0,3.0,111.0,0.0,0.0,2,3
34958,2013,12,27,13,4,-10.0,35.19,1030.0,4.0,117.0,0.0,0.0,2,3
34959,2013,12,27,14,4,-10.0,37.77,1029.0,3.0,123.0,0.0,0.0,2,3
34960,2013,12,27,15,4,-10.0,37.77,1029.0,3.0,129.0,0.0,0.0,2,3
34961,2013,12,27,16,4,-10.0,37.77,1029.0,3.0,135.0,0.0,0.0,2,3
34962,2013,12,27,17,4,-11.0,37.45,1029.0,2.0,140.0,0.0,0.0,2,3
34963,2013,12,27,18,4,-10.0,43.57,1029.0,1.0,144.0,0.0,0.0,2,3
34964,2013,12,27,19,4,-10.0,43.57,1029.0,1.0,148.0,0.0,0.0,2,3
34965,2013,12,27,20,4,-10.0,43.57,1029.0,1.0,152.0,0.0,0.0,3,3
34966,2013,12,27,21,4,-9.0,50.68,1029.0,0.0,156.0,0.0,0.0,3,3
34992,2013,12,28,23,4,-7.0,59.21,1028.0,0.0,1.0,0.0,0.0,4,4
34993,2013,12,29,0,4,-7.0,68.56,1028.0,-2.0,3.0,0.0,0.0,4,4
34994,2013,12,29,1,4,-7.0,68.56,1028.0,-2.0,4.0,0.0,0.0,4,4
34995,2013,12,29,2,4,-6.0,74.03,1028.0,-2.0,6.0,0.0,0.0,3,4
34996,2013,12,29,3,4,-6.0,74.03,1028.0,-2.0,1.0,0.0,0.0,3,3
34997,2013,12,29,4,4,-7.0,59.21,1027.0,0.0,7.0,0.0,0.0,4,3
34998,2013,12,29,5,4,-7.0,63.69,1027.0,-1.0,11.0,0.0,0.0,4,3
34999,2013,12,29,6,4,-7.0,68.56,1028.0,-2.0,1.0,0.0,0.0,4,4
35000,2013,12,29,7,4,-7.0,68.56,1028.0,-2.0,2.0,0.0,0.0,5,4
35001,2013,12,29,8,4,-6.0,68.78,1029.0,-1.0,2.0,0.0,0.0,5,3
35002,2013,12,29,9,4,-6.0,59.48,1029.0,1.0,3.0,0.0,0.0,5,4
35003,2013,12,29,10,4,-8.0,44.19,1029.0,3.0,3.0,0.0,0.0,5,3
35004,2013,12,29,11,4,-11.0,32.5,1028.0,4.0,6.0,0.0,0.0,5,3
35005,2013,12,29,12,4,-12.0,27.97,1027.0,5.0,11.0,0.0,0.0,3,3
35006,2013,12,29,13,4,-15.0,20.42,1026.0,6.0,16.0,0.0,0.0,3,3
35007,2013,12,29,14,4,-16.0,18.79,1026.0,6.0,21.0,0.0,0.0,3,3
35008,2013,12,29,15,4,-15.0,20.42,1025.0,6.0,26.0,0.0,0.0,4,3
35009,2013,12,29,16,4,-16.0,18.79,1025.0,6.0,30.0,0.0,0.0,3,3
35010,2013,12,29,17,4,-15.0,21.89,1025.0,5.0,33.0,0.0,0.0,3,3
35011,2013,12,29,18,4,-12.0,30.0,1026.0,4.0,35.0,0.0,0.0,4,3
35012,2013,12,29,19,4,-12.0,32.19,1026.0,3.0,2.0,0.0,0.0,4,4
35013,2013,12,29,20,4,-11.0,40.24,1026.0,1.0,4.0,0.0,0.0,4,4
35014,2013,12,29,21,4,-12.0,34.56,1026.0,2.0,6.0,0.0,0.0,5,4
35015,2013,12,29,22,4,-11.0,37.45,1025.0,2.0,7.0,0.0,0.0,4,4
35016,2013,12,29,23,4,-10.0,43.57,1025.0,1.0,0.0,0.0,0.0,4,5
35017,2013,12,30,0,4,-7.0,63.69,1025.0,-1.0,1.0,0.0,0.0,4,5
35018,2013,12,30,1,4,-7.0,68.56,1025.0,-2.0,2.0,0.0,0.0,4,4
35019,2013,12,30,2,4,-7.0,68.56,1025.0,-2.0,3.0,0.0,0.0,4,4
35020,2013,12,30,3,4,-7.0,68.56,1025.0,-2.0,0.0,0.0,0.0,4,5
35021,2013,12,30,4,4,-7.0,68.56,1024.0,-2.0,0.0,0.0,0.0,4,5
